Deficit,SNOMEDCT_CONCEPTID,CTV3,Provenance,Codedescription,TimeConstraintyears,AgeLimit,Otherinstructions
Chronic kidney disease,271000000,,,Urine albumin measurement (procedure),,,Any abnormal result (>20mg/24hr if not specified in dataset)
Chronic kidney disease,1023491000000100,,,Urine albumin:creatinine ratio (observable entity),,,Any abnormal result (>3mg/mmol if not specified in dataset)
Chronic kidney disease,271075006,,,Urine albumin/creatinine ratio measurement (procedure),,,Any abnormal result (>3mg/mmol if not specified in dataset)
Chronic kidney disease,46716003,,,Microalbuminuria measurement (procedure),,,Any abnormal result (>3mg/mmol if not specified in dataset)
Chronic kidney disease,1010251000000100,,,Urine microalbumin level (observable entity),,,Any abnormal result (>3mg/mmol if not specified in dataset)
Chronic kidney disease,80274001,,,Glomerular filtration rate (observable entity),,,If less than 60
Chronic kidney disease,1030991000000100,,,Urine protein/creatinine index (observable entity),,,Any abnormal result (>50mg/mmol if not specified in dataset)
Chronic kidney disease,401095009,,,Urine protein/creatinine index (procedure),,,Any abnormal result (>50mg/mmol if not specified in dataset)
Cognitive impairment,698464007,14Od.00,,At risk of dementia,,,Removed if dementia code added
Cognitive impairment,386805003,28E..00,,Cognitive decline,,,Removed if dementia code added
Cognitive impairment,110352000,28E0.00,,Mild cognitive impairment,,,Removed if dementia code added
Cognitive impairment,386806002,28E3.00,,Cognitive impairment,,,Removed if dementia code added
Cognitive impairment,407630006,3AE1.00,,GDS level 2 - very mild cognitive decline,,,Removed if dementia code added
Cognitive impairment,407631005,3AE2.00,,GDS level 3 - mild cognitive decline,,,Removed if dementia code added
Cognitive impairment,386241007,8G18.00,,Cognitive stimulation therapy,,,Removed if dementia code added
Cognitive impairment,280994000,E042.00,,Chronic confusional state,,,Removed if dementia code added
Cognitive impairment,192072002,E2A1100,,Organic memory impairment,,,Removed if dementia code added
Cognitive impairment,40917007,R009.11,,[D] Senile confusion,,,Removed if dementia code added
Cognitive impairment,408492009,,,Six item cognitive impairment test (procedure),,,If equal to or greater than 8
COPD,270473001,14B3.12,mar-copd,history of chronic obstructive pulmonary disease,,,
COPD,275528007,14B3.12,mar-copd,history of chronic obstructive pulmonary disease,,,
COPD,383611000000102,14OX.00,mar-copd,at risk of chronic obstructive pulmonary diseas exacerbation,,,
COPD,941201000000103,2126F00,mar-copd,chronic obstructive pulmonary disease resolved,,,
COPD,165044007,3399,efi-asthma_copd,FEV1/FVC ratio abnormal,,,
COPD,811961000000106,661M300,mar-copd,copd self-management plan agreed,,,
COPD,810951000000101,661N300,mar-copd,copd self-management plan review,,,
COPD,390891009,66YB.00,mar-copd,Chronic obstructive pulmonary disease monitoring,,,
COPD,760601000000107,66YB000,mar-copd,chronic obstructive pulmonary disease 3 monthly review,,,
COPD,760621000000103,66YB100,mar-copd,chronic obstructive pulmonary disease 6 monthly review,,,
COPD,716358000,66YB200,mar-copd,telehealth chronic obstructive pulmonary disease monitoring,,,
COPD,390941006,66YD.00,mar-copd,Chronic obstructive pulmonary disease monitoring due,,,
COPD,394702007,66YL.00,mar-copd,Chronic obstructive pulmonary disease follow-up,,,
COPD,394703002,66YM.00,mar-copd,Chronic obstructive pulmonary disease annual review,,,
COPD,401184000,66YS.00,mar-copd,Chronic obstructive pulmonary disease monitoring by nurse,,,
COPD,401185004,66YT.00,mar-copd,Chronic obstructive pulmonary disease monitoring by doctor,,,
COPD,413845009,66Yd.00,mar-copd,copd accident and emergency attendance since last visit,,,
COPD,414087000,66Ye.00,mar-copd,emergency copd admission since last appointment,,,
COPD,723245007,66Yf.00,mar-copd,Number of COPD exacerbations in past year,,,Code if >0
COPD,198401000000104,66Yg.00,mar-copd,Chronic obstructive pulmonary disease disturbs sleep,,,
COPD,198411000000102,66Yh.00,mar-copd,chronic obstructive pulmonary disease does not disturb sleep,,,
COPD,198901000000105,66Yi.00,mar-copd,multiple copd emergency hospital admissions,,,
COPD,892321000000109,66Yz100,mar-copd,chronic obstruct pulmonary disease management plan declined,,,
COPD,718241000000107,8BMW.00,mar-copd,issue of chronic obstructive pulmonary disease rescue pack,,,
COPD,473202005,8BMa000,mar-copd,chronic obstructiv pulmonary disease medication optimisation,,,
COPD,827571000000106,8CMV.00,mar-copd,has chronic obstructive pulmonary disease care plan,,,
COPD,848431000000106,8CMW500,mar-copd,chronic obstructive pulmonary disease care pathway,,,
COPD,736283006,8CR1.00,mar-copd,Chronic obstructive pulmonary disease clini management plan,,,
COPD,412776001,8CR1.00,mar-copd,Chronic obstructive pulmonary disease clini management plan,,,
COPD,789661000000102,8CeD.00,mar-copd,preferred place of care for next exacerbation of copd,,,
COPD,408501008,8H2R.00,mar-copd,admit copd emergency,,,
COPD,790301000000101,8Hkw.00,mar-copd,referral to copd community nursing team,,,
COPD,857791000000103,8IEZ.00,mar-copd,chronic obstructive pulmonary disease rescue pack declined,,,
COPD,857811000000102,8IEy.00,mar-copd,chronic obstructive pulmon dis wr self managem plan declined,,,
COPD,713731000000102,9Oi..00,mar-copd,Chronic obstructive pulmonary disease monitoring admin,,,
COPD,716241000000106,9Oi0.00,mar-copd,Chronic obstructive pulmonary disease monitoring 1st letter,,,
COPD,717021000000106,9Oi1.00,mar-copd,Chronic obstructive pulmonary disease monitoring 2nd letter,,,
COPD,717521000000104,9Oi2.00,mar-copd,Chronic obstructive pulmonary disease monitoring 3rd letter,,,
COPD,716281000000103,9Oi3.00,mar-copd,Chronic obstructive pulmonary disease monitoring verb invite,,,
COPD,716901000000101,9Oi4.00,mar-copd,Chronic obstructive pulmonary disease monitor phone invite,,,
COPD,783631000000109,9e03.00,mar-copd,gp ooh service notified of copd care plan,,,
COPD,371611000000107,9kf0.11,mar-copd,copd patient unsuitable for pulmonary rehabilitation,,,
COPD,13645005,H3...,efi-asthma_copd,Chronic obstructive lung disease,,,
COPD,185086009,H3...11,mar-copd,Chronic obstructive airways disease,,,
COPD,63480004,H31..,efi-asthma_copd,Chronic bronchitis,,,
COPD,360470001,H310.,efi-asthma_copd,Simple chronic bronchitis,,,
COPD,61937009,H310.,efi-asthma_copd,Simple chronic bronchitis,,,
COPD,89549007,H310.,efi-asthma_copd,Simple chronic bronchitis,,,
COPD,74417001,H311.,efi-asthma_copd,Mucopurulent chronic bronchitis,,,
COPD,195949008,H312000,mar-copd,Chronic asthmatic bronchitis,,,
COPD,195951007,H3122,efi-asthma_copd,Acute exacerbation of chronic obstructive airways disease,,,
COPD,425748003,H312200,mar-copd,Acute exacerbation of chronic obstructive airways disease,,,
COPD,195953005,H313.,,Mixd simp+mucopur chron bronch,,,
COPD,52571006,H31y1,,Chronic tracheobronchitis,,,
COPD,87433001,H32..00,mar-copd,Emphysema,,,
COPD,195958001,H320000,mar-copd,Segmental bullous emphysema,,,
COPD,195959009,H3201,,Zonal bullous emphysema,,,
COPD,16003001,H320200,mar-copd,Giant bullous emphysema,,,
COPD,68328006,H322.00,mar-copd,Centrilobular emphysema,,,
COPD,49158009,H32y.,,Other emphysema,,,
COPD,45145000,H32y2,,MacLeods syndrome,,,
COPD,313297008,H37..00,mar-copd,Moderate chronic obstructive pulmonary disease,,,
COPD,313299006,H38..00,mar-copd,Severe chronic obstructive pulmonary disease,,,
COPD,293991000000106,H39..00,mar-copd,Very severe chronic obstructive pulmonary disease,,,
COPD,10692761000119100,H3B..00,mar-copd,asthma-chronic obstructive pulmonary disease overlap syndrom,,,
COPD,196001008,H3y0.,efi-asthma_copd,Chronic obstruct pulmonary dis with acute lower resp infectn,,,
COPD,196026004,H4640,,Chronic chemical emphysema,,,
COPD,33325001,H582.,,Compensatory emphysema,,,
COPD,229823004,Ub1ni,efi-asthma_copd,Pulmonary rehabilitation class,,,
COPD,49691004,X101j,,Industrial bronchitis,,,
COPD,233672007,X101k,,Byssinosis grade 3,,,
COPD,233675009,X101p,,Chemical emphysema,,,
COPD,47895001,X101q,,Infantile lobar emphysema,,,
COPD,66987001,X101q,,Infantile lobar emphysema,,,
COPD,84409004,XE0YM,efi-asthma_copd,Purulent chronic bronchitis,,,
COPD,266355005,XE0YN,,Bullous emphysema + collapse,,,
COPD,266356006,XE0YO,,Atrophic (senile) emphysema,,,
COPD,46802002,XE0ZL,efi-asthma_copd,(Simple chron bronchitis)/(smok cough)/(sen tracheobronchit),,,
COPD,15081005,XS7qP,efi-asthma_copd,Pulmonary rehabilitation,,,
COPD,285381006,Xa35l,efi-asthma_copd,Acute infective exacerbation chronic obstruct airway disease,,,
COPD,313296004,XaEIV,efi-asthma_copd,Mild chronic obstructive pulmonary disease,,,
COPD,314472003,XaF6d,efi-asthma_copd,FEV1/FVC < 70% of predicted,,,
COPD,135836000,XaIND,,End stag chron obst airway dis,,,
COPD,391128002,XaIUq,efi-asthma_copd,Pulmonary rehabilitation programme commenced,,,
COPD,24461000000105,XaIf9,efi-asthma_copd,Referral to pulmonary rehabilitation,,,
COPD,716291000000101,XaJ4l,efi-asthma_copd,Excepted from COPD quality indicators: Informed dissent,,,
COPD,110011000000107,XaJDW,efi-asthma_copd,Did not attend chronic obstructive pulmonary disease clinic,,,
COPD,201341000000101,XaLJz,efi-asthma_copd,Chronic obstructive pulmonary disease monitoring status,,,
COPD,781591000000108,XaLqj,efi-asthma_copd,Health education - chronic obstructive pulmonary disease,,,
COPD,741056003,XaLqj,efi-asthma_copd,Health education - chronic obstructive pulmonary disease,,,
COPD,374591000000101,XaPio,efi-asthma_copd,COPD enhanced services administration,,,
COPD,704123000,XaRCG,efi-asthma_copd,Step down change in COPD management plan,,,
COPD,704121003,XaRCH,efi-asthma_copd,Step up change in COPD management plan,,,
COPD,753941000000104,XaX3c,efi-asthma_copd,Discussion about COPD exacerbation plan,,,
COPD,847091000000104,XaZd1,,Acut non-infect exacerbat COPD,,,
COPD,40100001,Y107B,qof-copd,Bronchiolitis obliterans,,,
COPD,196027008,Y107E,qof-copd,Toxic bronchiolitis obliterans,,,
COPD,233673002,Y107G,qof-copd,Drug-induced bronchiolit oblit,,,
COPD,195963002,Y107J,qof-copd,Acute vesicular emphysema,,,
COPD,233674008,Y107O,qof-copd,"Pulm emphysema, alpha-1 PI def",,,
COPD,195957006,Y107S,qof-copd,Chronic bullous emphysema,,,
COPD,233677001,Y107f,qof-copd,Scar emphysema,,,
COPD,77690003,Y107h,qof-copd,Interstit pulmonary emphysema,,,
COPD,233723008,Y10BN,qof-copd,Bronchiolitis oblit with UIP,,,
COPD,719218000,Y10BN,qof-copd,Bronchiolitis oblit with UIP,,,
COPD,4981000,YMAjG,qof-copd,Panlobular emphysema,,,
COPD,866901000000103,Yaw0N,qof-copd,Eosinophilic bronchitis,,,
COPD,723245007,,,Number of chronic obstructive pulmonary disease exacerbations in past year (observable entity),,,If greater than 0
Dementia,702955000,28E1.00,,Moderate cognitive impairment,,,
Dementia,702956004,28E2.00,,Severe cognitive impairment,,,
Dementia,700464008,38C1300,,Assessment of psychotic and behavioural symptoms of dementia,,,
Dementia,407632003,3AE3.00,,GDS level 4 - moderate cognitive decline,,,
Dementia,407633008,3AE4.00,,GDS level 5 - moderately severe cognitive decline,,,
Dementia,407634002,3AE5.00,,GDS level 6 - severe cognitive decline,,,
Dementia,407635001,3AE6.00,,GDS level 7 - very severe cognitive decline,,,
Dementia,248711000000102,66h..00,,Dementia monitoring,,,
Dementia,249181000000100,6AB..00,,Dementia annual review,,,
Dementia,938551000000108,8BM0200,,Dementia medication review,,,
Dementia,700214004,8BPa.00,,Antipsychotic drug therapy for dementia,,,
Dementia,715284000,8CET.00,,Dementia leaflet given,,,
Dementia,956861000000107,8CMG200,,Review of dementia advance care plan,,,
Dementia,713580008,8CMG200,,Review of dementia advance care plan,,,
Dementia,736371006,8CMZ.00,,Dementia care plan,,,
Dementia,869791000000101,8CMZ.00,,Dementia care plan,,,
Dementia,956841000000106,8CMZ000,,Dementia care plan agreed,,,
Dementia,956881000000103,8CMZ200,,Dementia care plan declined,,,
Dementia,956901000000100,8CMZ300,,Dementia care plan review declined,,,
Dementia,959361000000105,8CMe000,,Dementia advance care plan,,,
Dementia,713600001,8CSA.00,,Dementia advance care plan agreed,,,
Dementia,798381000000109,8Hla.00,,Referral to dementia care advisor,,,
Dementia,713615000,8IAe000,,Dementia advance care plan declined,,,
Dementia,959461000000102,8IAe200,,Dementia advance care plan review declined,,,
Dementia,858501000000103,8T05.00,,Referral to dementia service,,,
Dementia,925461000000104,8T05000,,Referral to dementia support organisation,,,
Dementia,939901000000108,8T0Y.00,,Referral to Alzheimer's Society,,,
Dementia,713821000000106,9Ou..00,,Dementia monitoring administration,,,
Dementia,715821000000107,9Ou1.00,,Dementia monitoring first letter,,,
Dementia,717471000000101,9Ou2.00,,Dementia monitoring second letter,,,
Dementia,716671000000102,9Ou3.00,,Dementia monitoring third letter,,,
Dementia,716221000000104,9Ou4.00,,Dementia monitoring verbal invite,,,
Dementia,716991000000108,9Ou5.00,,Dementia monitoring telephone invite,,,
Dementia,792004,A411.,,Jakob - Creutzfeldt disease,,,
Dementia,52448006,E00..11,,Senile dementia,,,
Dementia,191449005,E000.00,,Uncomplicated senile dementia,,,
Dementia,12348006,E001.00,,Presenile dementia,,,
Dementia,191451009,E001000,,Uncomplicated presenile dementia,,,
Dementia,191452002,E001100,,Presenile dementia with delirium,,,
Dementia,191454001,E001200,,Presenile dementia with paranoia,,,
Dementia,191455000,E001300,,Presenile dementia with depression,,,
Dementia,191457008,E002.00,,Senile dementia with depressive or paranoid features,,,
Dementia,191458003,E002000,,Senile dementia with paranoia,,,
Dementia,191459006,E002100,,Senile dementia with depression,,,
Dementia,191461002,E003.00,,Senile dementia with delirium,,,
Dementia,429998004,E004.00,,Arteriosclerotic dementia,,,
Dementia,56267009,E004.00,,Arteriosclerotic dementia,,,
Dementia,191463004,E004000,,Uncomplicated arteriosclerotic dementia,,,
Dementia,191464005,E004100,,Arteriosclerotic dementia with delirium,,,
Dementia,191465006,E004200,,Arteriosclerotic dementia with paranoia,,,
Dementia,191466007,E004300,,Arteriosclerotic dementia with depression,,,
Dementia,231438001,E00y.00,,Other senile and presenile organic psychoses,,,
Dementia,268612007,E00y.00,,Other senile and presenile organic psychoses,,,
Dementia,191493005,E02y100,,Drug-induced dementia,,,
Dementia,191519005,E041.00,,Dementia in conditions EC,,,
Dementia,26929004,Eu00.00,,[X]Dementia in Alzheimer's disease,,,
Dementia,416780008,Eu00011,,"[X]Presenile dementia,Alzheimer's type",,,
Dementia,6475002,Eu00013,,[X]Alzheimer's disease type 2,,,
Dementia,416975007,Eu00100,,[X]Dementia in Alzheimer's disease with late onset,,,
Dementia,66108005,Eu00111,,[X]Alzheimer's disease type 1,,,
Dementia,419261000000107,Eu00200,,"[X]Dementia in Alzheimer's dis, atypical or mixed type",,,
Dementia,230285003,Eu01000,,[X]Vascular dementia of acute onset,,,
Dementia,230286002,Eu01200,,[X]Subcortical vascular dementia,,,
Dementia,230287006,Eu01300,,[X]Mixed cortical and subcortical vascular dementia,,,
Dementia,111479008,Eu02.00,,[X]Dementia in other diseases classified elsewhere,,,
Dementia,21921000119103,Eu02000,,[X]Dementia in Pick's disease,,,
Dementia,429458009,Eu02100,,[X]Dementia in Creutzfeldt-Jakob disease,,,
Dementia,442344002,Eu02200,,[X]Dementia in Huntington's disease,,,
Dementia,425390006,Eu02300,,[X]Dementia in Parkinson's disease,,,
Dementia,421529006,Eu02400,,[X]Dementia in human immunodef virus [HIV] disease,,,
Dementia,80098002,Eu02500,,[X]Lewy body dementia,,,
Dementia,312991009,Eu02500,,[X]Lewy body dementia,,,
Dementia,22381000119105,Eu02z14,,[X] Senile dementia NOS,,,
Dementia,279982005,Eu02z14,,[X] Senile dementia NOS,,,
Dementia,15662003,Eu02z14,,[X] Senile dementia NOS,,,
Dementia,371026009,Eu02z14,,[X] Senile dementia NOS,,,
Dementia,13092008,F111.,,Pick's disease,,,
Dementia,192818008,F11x7,,Cerebral degen.-Jakob-Creutzf.,,,
Dementia,230265002,X002y,,Famil Alzheimer dis erly onset,,,
Dementia,230266001,X002z,,Non-fam Alzheimer dis erly ons,,,
Dementia,230267005,X0031,,Fam Alzheimer dis of late onse,,,
Dementia,230268000,X0032,,Non-fam Alzheimer dis late ons,,,
Dementia,230269008,X0033,,Focal Alzheimer's disease,,,
Dementia,230271008,X0035,,Pick disease with Pick bodies,,,
Dementia,230272001,X0036,,Pick dis & Pck clls no Pck bod,,,
Dementia,230274000,X0039,,Dem frlob + motor neuron dis,,,
Dementia,230279005,X003F,,Non-Alzheimer's prog dysphasia,,,
Dementia,230280008,X003G,,Prog aphasia in Alzheim dis,,,
Dementia,230282000,X003I,,Post-traumatic dementia,,,
Dementia,230283005,X003J,,Dementia pugilistica,,,
Dementia,230284004,X003K,,Spongiform encephalopathy,,,
Dementia,20484008,X003L,,Prion protein disease,,,
Dementia,67155006,X003M,,GSS-Gerst-Strauss-Scheink synd,,,
Dementia,724992007,X003Y,,Epileptic dementia,,,
Dementia,278855005,Xa0sC,,Frontal lobe degeneration,,,
Dementia,304603007,XaA1S,,New variant Creutzfeldt-Jakob,,,
Dementia,713060000,XabVp,,Sporadic CJD,,,
Dementia,229672009,ZS7C500,,Language disorder of dementia,,,
Depression,366979004,1B17.00,,Depressed,5,,
Depression,272022009,1B17.12,,C/O - feeling unhappy,5,,
Depression,272024005,1B17.12,,C/O - feeling unhappy,5,,
Depression,310480000,1B1I100,,C/O tearfulness,5,,
Depression,304534000,1B1P.00,,Crying,5,,
Depression,247771007,1B1P000,,Cries easily,5,,
Depression,394924000,1B1U.00,,Symptoms of depression,5,,
Depression,247753000,1BP..00,,Loss of interest,5,,
Depression,417523004,1BP0.00,,Loss of interest in previously enjoyable activity,5,,
Depression,247796005,1BQ..00,,Loss of capacity for enjoyment,5,,
Depression,247798006,1BU..00,,Loss of hope for the future,5,,
Depression,307077003,1BU..00,,Loss of hope for the future,5,,
Depression,30819006,1S40.00,,Dysphoric mood,5,,
Depression,823501000000106,6658000,,Antidepressant drug treatment changed,5,,
Depression,774531000000101,6659000,,Antidepressant drug treatment started,5,,
Depression,764639002,6659000,,Antidepressant drug treatment started,5,,
Depression,698459008,665A000,,Antidepressant drug treatment stopped,5,,
Depression,401174001,8BK0.00,,Depression management programme,5,,
Depression,415044007,8CAa.00,,Patient given advice about management of depression,5,,
Depression,199111000000100,8HHq.00,,Referral for guided self-help for depression,5,,
Depression,413972000,9H90.00,,Depression annual review,5,,
Depression,413974004,9H91.00,,Depression medication review,5,,
Depression,413973005,9H92.00,,Depression interim review,5,,
Depression,413169006,9HA0.00,,On depression register,5,,
Depression,713831000000108,9Ov..00,,Depression monitoring administration,5,,
Depression,717211000000107,9Ov0.00,,Depression monitoring first letter,5,,
Depression,716681000000100,9Ov1.00,,Depression monitoring second letter,5,,
Depression,716961000000102,9Ov2.00,,Depression monitoring third letter,5,,
Depression,717261000000109,9Ov3.00,,Depression monitoring verbal invite,5,,
Depression,716421000000103,9Ov4.00,,Depression monitoring telephone invite,5,,
Depression,166291000000108,9k4..00,,Depression - enhanced services administration,5,,
Depression,166481000000107,9k40.00,,Depression - enhanced service completed,5,,
Depression,361761000000106,9kQ..00,,On full dose long term treatment depression - enh serv admin,5,,
Depression,191495003,E02y300,,Drug-induced depressive state,5,,
Depression,23645006,E03y200,,Organic affective syndrome,5,,
Depression,231499006,E112.11,,Agitated depression,5,,
Depression,83458005,E112.11,,Agitated depression,5,,
Depression,300706003,E112.12,,Endogenous depression first episode,5,,
Depression,268620009,E112.13,,Endogenous depression first episode,5,,
Depression,36923009,E112.14,,Endogenous depression,5,,
Depression,191601008,E112100,,"Single major depressive episode, mild",5,,
Depression,79298009,E112100,,"Single major depressive episode, mild",5,,
Depression,15639000,E112200,,"Single major depressive episode, moderate",5,,
Depression,191602001,E112200,,"Single major depressive episode, moderate",5,,
Depression,764631000000108,E112300,,"Single major depressive episode, severe, without psychosis",5,,
Depression,251000119105,E112300,,"Single major depressive episode, severe, without psychosis",5,,
